,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
635,635,Hi Hi Hazel,['Hi Hi Hazel'],198,The Troggs,['The Troggs'],['The Troggs'],Hi Hi Hazel,spotify:track:3nJSncLNw1QsOXnMye5bcy,spotify:album:2TG4d4Y39z7yDW7iTmVi6v,['spotify:artist:57xdnSVt4ahJCIXYLieQ25'],False,11.0
636,636,We Love You/ Dandelion,"['We Love You', ' Dandelion']",9,The Rolling Stones,['The Rolling Stones'],['The Rolling Stones'],We Love You - Stereo Version,spotify:track:7D9zQOnM8fDzNHtI1rondd,spotify:album:2EXY5L6GbdSrRR3mo5Bes5,['spotify:artist:22bE4uQ6baNwSHPVcDxLCe'],False,37.0
637,637,Time Seller,['Time Seller'],157,The Spencer Davis Group,['The Spencer Davis Group'],['The Spencer Davis Group'],Time Seller,spotify:track:0cD6bz5WxmjbTZGjvDAHtu,spotify:album:0XBUyh0tnr0VLJSi1T8kge,['spotify:artist:3i9hP422d2KMjaupTzBNVS'],False,20.0
638,638,Itchycoo Park,['Itchycoo Park'],317,The Small Faces,['The Small Faces'],['The Itchycoo Parks'],Itchycoo Park,spotify:track:4aHFyOnxWuG532dD5viiDR,spotify:album:0xJgTeK98S9nltEJPvz27D,['spotify:artist:3EsGo7WA7R82P6y2YbPCKE'],False,17.0
639,639,The Day I Met Marie,['The Day I Met Marie'],7,Cliff Richard,['Cliff Richard'],['Cliff Richard'],The Day I Met Marie,spotify:track:70bo3Yh35ParoemtrGpnIl,spotify:album:0SW33rIKZ2v0EmfqRLKufz,['spotify:artist:2nvKpWcP8etYTq4JrRiUiy'],False,26.0
640,640,Let's Forget What I Said,"[""Let's Forget What I Said""]",294,Wally Tax,"['Wally Tax', 'Wally Ta']",['Wally Tax'],Let's Forget What I Said,spotify:track:6daTqAzyCDtuyS9kdIzpiR,spotify:album:5JJY5ydyks55KkP1qf8WHA,['spotify:artist:7hr9TBB6EcKhZWPkb5tbTY'],False,13.0
641,641,"Blommen, Kinders","['Blommen, Kinders']",285,Armand,['Armand'],[None],,,,[None],,
642,642,The Last Waltz,['The Last Waltz'],273,Engelbert Humperdinck,['Engelbert Humperdinck'],['Engelbert Humperdinck'],The Last Waltz,spotify:track:2YlaV3Lkug4fGcvjSukbey,spotify:album:2iTBNF5cz6e49blj6p41D2,['spotify:artist:17XXKfRBMCWvLrqGoNkJXm'],False,46.0
643,643,San Franciscan Nights,['San Franciscan Nights'],308,Eric Burdon & The Animals,['Eric Burdon & The Animals'],['Eric Burdon & the Animals'],San Franciscan Nights,spotify:track:7HgvOarjz4hTGBssqQyNlV,spotify:album:3cvFmsFGxW34EWLlYXwUjj,['spotify:artist:70tMW5bZT3TJUa1CWtfVkq'],False,21.0
644,644,Brown Eyed Girl,['Brown Eyed Girl'],329,Van Morrison,['Van Morrison'],['Van Morrison'],Brown Eyed Girl,spotify:track:3yrSvpt2l1xhsV9Em88Pul,spotify:album:7dsWupQRlFuhG8FGiQAUjC,['spotify:artist:44NX2ffIYHr6D4n7RaZF7A'],False,76.0
645,645,De Kinderen Zijn Niet Schuldig,['De Kinderen Zijn Niet Schuldig'],330,Gerard De Vries,['Gerard De Vries'],[None],,,,[None],,
646,646,Soul Finger,['Soul Finger'],331,Bar-Kays,"['Bar-Kays', 'Bar']",['The Bar-Kays'],Soul Finger,spotify:track:085diW9d1iWe9qeNQiDYOw,spotify:album:55E0BKK84Zv6x5y7j8BGTk,['spotify:artist:0Z4CzYz9ieK8q9XiVMPkW5'],False,38.0
647,647,Excerpt From A Teenage Opera,['Excerpt From A Teenage Opera'],332,Keith West,['Keith West'],['Keith West'],Excerpt From A Teenage Opera - 2009 Remastered Version,spotify:track:5YgbLbOUMeHy8zyQ0J606S,spotify:album:7dyPgylRfeQvisdasSupbd,['spotify:artist:5W3V8u6wxm8OIPZjmuiDJU'],False,29.0
648,648,Reflections,['Reflections'],333,Diana Ross & The Supremes,['Diana Ross & The Supremes'],['Diana Ross & The Supremes'],Reflections,spotify:track:6SxbPcftDHejqcCcyYq0hD,spotify:album:2Q2j3zAH1gCfHsn3ldQ9gf,['spotify:artist:0rXI0q8Cahq6numvPlloaq'],False,38.0
649,649,Dream Man,['Dream Man'],309,Bojoura,['Bojoura'],['Bojoura'],Dream Man,spotify:track:4QA64z6H9XYDuc2cvEbm4Y,spotify:album:1itpU7Ti1rPMT4jS0q9R9t,['spotify:artist:5vl9S4M718HHnGprr1LEKa'],False,1.0
650,650,Pleasant Valley Sunday,['Pleasant Valley Sunday'],246,The Monkees,['The Monkees'],['The Monkees'],Pleasant Valley Sunday,spotify:track:2HqB3VSdiYmDkTTCPzVHOf,spotify:album:0hYCs5ttzuQcu86VPCEsXF,['spotify:artist:320EPCSEezHt1rtbfwH6Ck'],False,36.0
651,651,Wonderful Impressions/ Nellie The Horse,"['Wonderful Impressions', ' Nellie The Horse']",230,Motions,['Motions'],['The Motions'],Wonderful Impressions,spotify:track:5iqNTr4YnWvYmfGf0GqCOa,spotify:album:2Tn9pEtYTYHvx2BecQWpPw,['spotify:artist:49V5We9hFUlL8U4jQ8XOJV'],False,2.0
652,652,Burning Of The Midnight Lamp,['Burning Of The Midnight Lamp'],334,The Jimi Hendrix Experience,"['The Jimi Hendrix Experience', 'The Jimi Hendri']",['Jimi Hendrix'],Burning of the Midnight Lamp,spotify:track:36SULeBeglappJysOY6WzQ,spotify:album:5z090LQztiqh13wYspQvKQ,['spotify:artist:776Uo845nYHJpNaStv1Ds4'],False,46.0
653,653,Ode To Billie Joe,['Ode To Billie Joe'],335,Bobbie Gentry,['Bobbie Gentry'],['Bobbie Gentry'],Ode to Billie Joe,spotify:track:4FdDorlbJTVHcH3djLbIfn,spotify:album:05I1EsreLq47JU8pypj7TR,['spotify:artist:4E9w0bms6HcEppFlWjeW2d'],False,47.0
654,654,Picknick,['Picknick'],134,Boudewijn De Groot,['Boudewijn De Groot'],['Boudewijn de Groot'],Picknick,spotify:track:1i3dsfZ9uSNuHmHjn2ectm,spotify:album:5bPH5FC8gRqCsVSgoUm5lD,['spotify:artist:3h6rezLYXc5QU08SCKZtyO'],False,21.0
655,655,Hole In My Shoe,['Hole In My Shoe'],315,Traffic,['Traffic'],['Traffic'],Hole In My Shoe,spotify:track:4oXZnImKxnyORVo8AJCx3B,spotify:album:4CHKmhYjkSAABKBQ9GB85O,['spotify:artist:1CD77o9fbdyQFrHnUPUEsF'],False,30.0
656,656,Ik Wil Alleen Maar Van Je Houden!,['Ik Wil Alleen Maar Van Je Houden!'],287,De Heikrekels,['De Heikrekels'],['De Heikrekels'],Ik Wil Alleen Maar Van Je Houden,spotify:track:6gCHX6FcXgtP4P9qfcqh41,spotify:album:6FDILW7wS2fySJcupx92JG,['spotify:artist:3GOkYicm1xxsurU3bGY5JR'],False,14.0
657,657,There Is A Mountain,['There Is A Mountain'],80,Donovan,['Donovan'],['Donovan'],There Is a Mountain - Single Version,spotify:track:4L8TWnLqELgzgXQOC3t2JW,spotify:album:26orZ1DZ1S7StZbpkv9SZ7,['spotify:artist:6vLlQYujOujIrm7zAKzEdG'],False,31.0
658,658,Massachusetts,['Massachusetts'],307,The Bee Gees,['The Bee Gees'],['Bee Gees'],Massachusetts - Stereo Version,spotify:track:2Hs5grt6F7GvJreWGHzAut,spotify:album:7rY2FE1yDGKjlEwc2RDhbT,['spotify:artist:1LZEQNv7sE11VDY3SdxQeN'],False,46.0
659,659,Farewell In The Rain,['Farewell In The Rain'],257,The Shoes,['The Shoes'],['The Shoes'],Farewell In The Rain,spotify:track:3Gp4IPtpqyWT4HuXTngJ0k,spotify:album:5XXFvPcH2FMFwjb5ZIYVcg,['spotify:artist:74pPKeF5VzBlZwU54xsD5I'],False,6.0
660,660,Flowers In The Rain,['Flowers In The Rain'],271,The Move,['The Move'],['The Move'],Flowers In The Rain - 2007 Remaster - Mono,spotify:track:4rJmqbRk5uPYg0AY88fVkk,spotify:album:3yIyHAM3OBCb6zhYqwtH0w,['spotify:artist:2BLpGstUHxDc6vHfBEiaXm'],False,36.0
661,661,"Don't Go Out Into The Rain (You're gonna melt, sugar)","[""Don't Go Out Into The Rain (You're gonna melt, sugar)"", ""Don't Go Out Into The Rain "", ""You're gonna melt, sugar"", ""Don't Go Out Into The Rain You're gonna melt, sugar""]",248,David Garrick,['David Garrick'],['David Garrick'],Don't Go Out Into the Rain,spotify:track:7EVXRLd3MpQLW6WCSkv3OR,spotify:album:25HxQZKUNJeYSwQriCSJK7,['spotify:artist:14XL0D5mFG7yvGTVYrVXv5'],False,6.0
662,662,The Letter,['The Letter'],336,The Box Tops,"['The Box Tops', 'The Bo']",['The Box Tops'],The Letter,spotify:track:6RJK553YhstRzyKA4mug09,spotify:album:08mPxuP35Db56jUUgRvGFs,['spotify:artist:3KGQvnOoqUHi3KxKQMZtXr'],False,60.0
663,663,Melodia (Horst Du Mein Heimliches Rufen),"['Melodia (Horst Du Mein Heimliches Rufen)', 'Melodia ', 'Horst Du Mein Heimliches Rufen', 'Melodia Horst Du Mein Heimliches Rufen']",337,John Woodhouse and His Magic Accordeon,"['John Woodhouse and His Magic Accordeon', 'John Woodhouse ', ' His Magic Accordeon']",['John Woodhouse'],Melodia,spotify:track:3WTd0tTfLYmGc12a2E5ETf,spotify:album:7DmWidq14ySMAVKEbKAMaz,['spotify:artist:1gbiqc8wX6vrxgpIJeGDbE'],False,14.0
664,664,My World Fell Down/ Tomorrow Is Another Day,"['My World Fell Down', ' Tomorrow Is Another Day']",338,The Buffoons,['The Buffoons'],['The Buffoons'],My World Fell Down,spotify:track:4bC0NXdRdVT6Ht1ud2h8tM,spotify:album:08mAHtKyfTTaGxfZuc4FdZ,['spotify:artist:7HvxVMoUecuidhEFItEfUN'],False,7.0
665,665,Twelve Thirty (12:30),"['Twelve Thirty (12:30)', 'Twelve Thirty ', '12:30', 'Twelve Thirty 12:30']",278,The Mamas & The Papas,['The Mamas & The Papas'],['The Mamas & The Papas'],Twelve Thirty (Young Girls Are Coming To The Canyon) - Single Version,spotify:track:5P6xPzaTWtqFx0B2I6WhoG,spotify:album:5YXdaFaKNCVX9hXpXqjwXz,['spotify:artist:1bs7HoMkSyQwcobCpE9KpN'],False,31.0
666,666,You Keep Me Hanging On,['You Keep Me Hanging On'],339,The Vanilla Fudge,['The Vanilla Fudge'],['Vanilla Fudge'],a) STRA (Illusions Of My Childhood-Part One) b)You Keep Me Hanging On c) WBER (Illusions Of My Childhood-Part Two),spotify:track:53wzLGt39mLri3icn6YLbA,spotify:album:3gPT1fv9tJ92J4yRpynapy,['spotify:artist:0vIMq3W8V63uR4Ymgm2pF1'],False,37.0
667,667,And Her Name Is...,['And Her Name Is...'],224,Sandy Coast,['Sandy Coast'],['Sandy Coast'],And Her Name Is... Amy,spotify:track:1xOxytx8MLWuo6aIAH06rI,spotify:album:20SlP9asgVXMDiSU372RNE,['spotify:artist:2Ym4vFrYKclJDy0Jq4CpcR'],False,7.0
668,668,From The Underworld,['From The Underworld'],340,The Herd,['The Herd'],['The Herd'],From The Underworld,spotify:track:58nzYi2bpAN6ZSz0ZPOWIM,spotify:album:3vtz3bQkZQ9lQ881fn6nBJ,['spotify:artist:7r6blcyGDrOxcbrRTnXG4B'],False,28.0
669,669,Not Just A Flower In Your Hair,['Not Just A Flower In Your Hair'],341,After Tea,['After Tea'],['After Tea'],Not Just A Flower In Your Hair,spotify:track:4zulO2ZXdzWDEDvJ7GsTht,spotify:album:1LHeFAuvSJQARYesgX8Que,['spotify:artist:4udLkwnboNKwIjcKPqpDTu'],False,7.0
670,670,Let's Go To San Francisco,"[""Let's Go To San Francisco""]",342,The Flower Pot Men,['The Flower Pot Men'],['The Flower Pot Men'],"Let's Go to San Francisco, Pts. 1 & 2",spotify:track:10xIXWQVqtfDH25U87JFRs,spotify:album:3v82lCVKsUOSSDCUFUAPaW,['spotify:artist:4oKgbGuOb8lHdp5pagOEBf'],False,29.0
671,671,Mama,['Mama'],343,Heintje,['Heintje'],['Heintje'],Mama,spotify:track:27WUGJFJngruacvu2JmHAF,spotify:album:38abCgAMAs8vbbrhNkqvtN,['spotify:artist:2V4AS8qG0fOsXkH1AgLlB8'],False,31.0
672,672,King Midas In Reverse,['King Midas In Reverse'],95,The Hollies,['The Hollies'],['The Hollies'],King Midas In Reverse,spotify:track:5ejhLHGjm8AYIKHv01LC1K,spotify:album:0pwTBEMVUYruspemPFnwSp,['spotify:artist:6waa8mKu91GjzD4NlONlNJ'],False,33.0
673,673,Homburg,['Homburg'],313,Procol Harum,['Procol Harum'],['The Rock Heroes'],Homburg (Made Famous by Procol Harum),spotify:track:41OzKz0Xsjd7OS6svWL27C,spotify:album:10for5lUSnTFMtbr2DO3Wd,['spotify:artist:0wp7cYNFjMgSHBDdla5aC9'],False,5.0
674,674,Together We Live Together We Love,['Together We Live Together We Love'],229,Golden Earrings,['Golden Earrings'],['Golden Earring'],"Together We Live, Together We Love",spotify:track:6tF3Nu6o1Ga8RjQku0kLsm,spotify:album:55BmSET4xNWy6V60sQ3Y4Y,['spotify:artist:1iTlOqIrZy8DlvCPJY2sjS'],False,17.0
675,675,Funky Broadway,['Funky Broadway'],233,Wilson Pickett,['Wilson Pickett'],['Wilson Pickett'],Funky Broadway,spotify:track:4Kj7BJGxHXqNiAGXVD2xAH,spotify:album:7G9tN6N3In9ygGwvAmDTOO,['spotify:artist:0N5PyKJzS3M1XNlaCL7bbE'],False,37.0
676,676,Jij..... Alleen,['Jij..... Alleen'],344,Gert en Hermien,['Gert en Hermien'],['Gert & Hermien'],Jij Alleen,spotify:track:6dyWpl9xxb6bAlOE7DL5UD,spotify:album:7EDxl6hSTexLHeu1FFhg9m,['spotify:artist:40JZ4PcqTsMqvVWLi0OaOP'],False,2.0
677,677,What Is The World Coming To,['What Is The World Coming To'],261,The Cats,['The Cats'],['The Mon Amour Band'],The Cats Medley - Turn Around And Start Again / What Is The World Coming To / Sure He's A Cat,spotify:track:0nvlmwmYxEQ8SmwuTVIP8s,spotify:album:6S3Ft95fcdfIQPmB27QNux,['spotify:artist:1vnJakCAEpha1uTenTYjsB'],False,5.0
678,678,De Bostella,['De Bostella'],345,Johnny + Rijk,['Johnny + Rijk'],[None],,,,[None],,
679,679,A Banda,['A Banda'],346,Herb Alpert & The Tijuana Brass,['Herb Alpert & The Tijuana Brass'],['Herb Alpert & The Tijuana Brass'],A Banda,spotify:track:791ABnlyBu2gCYCeOMqHzn,spotify:album:7zaBRGzCDTZKwEMAw5jgxu,['spotify:artist:09L3cUdx0hq6qn5bKuJJ4I'],False,28.0
680,680,Autumn Almanac,['Autumn Almanac'],14,The Kinks,['The Kinks'],['The Kinks'],Autumn Almanac,spotify:track:7JFsAIfmEjTKEfUfV6p0R7,spotify:album:3M3JjcA8YcJDKl0ktMOPQW,['spotify:artist:1SQRv42e4PjEYfPhS0Tk9E'],False,37.0
681,681,Tonight Will Be Stoned,['Tonight Will Be Stoned'],71,The Motions,['The Motions'],[None],,,,[None],,
682,682,Don't You Worry About Me,"[""Don't You Worry About Me""]",196,Outsiders,['Outsiders'],['The Outsiders'],Don't You Worry About Me,spotify:track:0boFsTuLUb1FYNDvZEWOWH,spotify:album:0yU3RDsvuuY2rtfmKUxDR8,['spotify:artist:0GNQIRU9f9Zf2aQqErkDYu'],False,3.0
683,683,Zai Zai Zai,['Zai Zai Zai'],347,Ben Cramer,['Ben Cramer'],['Ben Cramer'],"Zai, zai, zai",spotify:track:5vh7GUxfboUhKDkMkFvDpQ,spotify:album:5LId39hGHqmw2PCm5VKxCM,['spotify:artist:6ZGYLlgUagyNo2UXDTHU1U'],False,14.0
684,684,Love Is All Around,['Love Is All Around'],198,The Troggs,['The Troggs'],['The Troggs'],Love Is All Around,spotify:track:6eVgCEsnwr10zERWNBjgSy,spotify:album:2TG4d4Y39z7yDW7iTmVi6v,['spotify:artist:57xdnSVt4ahJCIXYLieQ25'],False,33.0
685,685,Zabadak,['Zabadak'],312,"Dave Dee, Dozy, Beaky, Mick and Tich","['Dave Dee, Dozy, Beaky, Mick and Tich', 'Dave Dee']","['Dave Dee, Dozy, Beaky, Mick & Tich']",Zabadak,spotify:track:1Izl3DXduTuzFvwe6sCOLV,spotify:album:0kjuhBY6qEv4uEQiOarbRb,['spotify:artist:3tKmZgJAXrog8SnYpzWSbe'],False,23.0
686,686,Soul Man,['Soul Man'],348,Sam & Dave,['Sam & Dave'],['Sam & Dave'],Soul Man - LP/Single Version,spotify:track:4eGHlplaq1ME8oetnTuFFf,spotify:album:1DThdjKvkvxYaqlDUnQGzK,['spotify:artist:2BVYdY4PyfCF9z4NrkhEB2'],False,59.0
687,687,"Baby, Now That I've Found You","[""Baby, Now That I've Found You""]",349,The Foundation,['The Foundation'],[None],,,,[None],,
688,688,Days Of Pearly Spencer,['Days Of Pearly Spencer'],350,David McWilliams,['David McWilliams'],['David McWilliams'],The Days Of Pearly Spencer,spotify:track:0Ed5vZvoQEWEAWtthNHrzv,spotify:album:5hORop8K8nnnquE8jIZXeO,['spotify:artist:7BaQzjrTeY2XYpQKjwjept'],False,38.0
689,689,Monja,['Monja'],351,Roland W.,['Roland W.'],['Roland W.'],Monja - Re-Recording,spotify:track:1aNqlnxWSxTK4qK0g9YMU6,spotify:album:7mC7zJjX3FW4KyYtn7YQfs,['spotify:artist:5JMwbPNkRgjAymGwzscaCE'],False,4.0
690,690,What Can I Do,['What Can I Do'],222,Tee-Set,"['Tee-Set', 'Tee']",['Tee-Set'],What Can I Do - Single Version,spotify:track:6lnOV1Ohv7xv29kwYCVEc1,spotify:album:6u0UKltCM1TskppX6ym6kz,['spotify:artist:0uBrmlGaTI6nSg4JpVC1VR'],False,2.0
691,691,I 'm Wondering,"[""I 'm Wondering""]",228,Stevie Wonder,['Stevie Wonder'],['Stevie Wonder'],I'm Wondering - Single Version,spotify:track:0aonf7BKR1KTKRmc8TXUQ9,spotify:album:0qICHcxEqZA85ns82VUEVf,['spotify:artist:7guDJrEfX3qb6FEbdPA5qi'],False,21.0
692,692,I Can See For Miles,['I Can See For Miles'],98,The Who,['The Who'],['The Who'],I Can See For Miles,spotify:track:2djoYMtTc6eMRVDJ5oEuxm,spotify:album:5aexsAqRIZhM7wWeAoSOcZ,['spotify:artist:67ea9eGLXYMsO2eYQRui3w'],False,47.0
693,693,Wat Moet Ik Doen?,['Wat Moet Ik Doen?'],326,Patricia,['Patricia'],[None],,,,[None],,
694,694,Holiday,['Holiday'],307,The Bee Gees,['The Bee Gees'],['Bee Gees'],Holiday,spotify:track:6C6NdYE6gBnQrLARd1YH8E,spotify:album:7vuSqubgqkVA95zgz0R44a,['spotify:artist:1LZEQNv7sE11VDY3SdxQeN'],False,42.0
695,695,Everybody Knows,['Everybody Knows'],296,Dave Clark 5,['Dave Clark 5'],['Pop Music Workshop'],Everybody Knows (Αs performed by Dave Clark Five),spotify:track:2beicyjkVAz2YP5c54p9V4,spotify:album:4BUXWo9ze8vdvY0ku5YkgY,['spotify:artist:5D13RHlJ2Le5Iytcl2xzE9'],False,1.0
696,696,Pata Pata,['Pata Pata'],352,Miriam Makeba,['Miriam Makeba'],['Miriam Makeba'],Pata Pata,spotify:track:6rFHmnI9Vd2zUasDXuw59j,spotify:album:23nI37GDlJScXONSCGJo4r,['spotify:artist:18RkLKfeoUgZflWv9os25W'],False,37.0
697,697,All My Love,['All My Love'],7,Cliff Richard,['Cliff Richard'],['Cliff Richard'],All My Love (Solo Tu),spotify:track:0KJ6DVCCXRoOxXTnZhExGk,spotify:album:0SW33rIKZ2v0EmfqRLKufz,['spotify:artist:2nvKpWcP8etYTq4JrRiUiy'],False,27.0
698,698,Nothing To Change A Mind,['Nothing To Change A Mind'],300,Ro-d-Ys,"['Ro-d-Ys', 'Ro']",['Ro-d-ys'],Nothing To Change A Mind,spotify:track:6BIupwOCsb5nyrGPvLQf0P,spotify:album:2EWnWzjrugnL2L3REaTD3y,['spotify:artist:4kIbNfu1UY2aKhD0Mkeci1'],False,1.0
699,699,"Hello, Goodbye","['Hello, Goodbye']",0,The Beatles,['The Beatles'],['The Beatles'],"Hello, Goodbye - Remastered 2009",spotify:track:7c76SiAfT7JkMiCm8BBCcP,spotify:album:6P9yO0ukhOx3dvmhGKeYoC,['spotify:artist:3WrFJ7ztbogyGnTHbHJFl2'],False,57.0
700,700,Wild Honey,['Wild Honey'],93,The Beach Boys,['The Beach Boys'],['The Beach Boys'],Wild Honey,spotify:track:5Phhw1cIA41fyoXABRBaZs,spotify:album:01uTaEF0YlcBgNwaSS9iIl,['spotify:artist:3oDbviiivRWhXwIE8hxkVV'],False,37.0
701,701,Glad To Be Unhappy,['Glad To Be Unhappy'],278,The Mamas & The Papas,['The Mamas & The Papas'],['The Mamas & The Papas'],Glad To Be Unhappy - Single Version,spotify:track:4B4pPgFDn3jUEpwTnJWGat,spotify:album:5YXdaFaKNCVX9hXpXqjwXz,['spotify:artist:1bs7HoMkSyQwcobCpE9KpN'],False,24.0
702,702,De Ouwe Jacob,['De Ouwe Jacob'],288,Hetty Blok en Leen Jongewaard,['Hetty Blok en Leen Jongewaard'],['Leen Jongewaard'],De Ouwe Jacob,spotify:track:4baUpaTvJkxgyQVpJoo0Vm,spotify:album:4MpdLbGX28a8LrDQHUlCnH,['spotify:artist:4vXx2olYpSrm2B1jLm4p10'],False,14.0
703,703,Day Dream Believer,['Day Dream Believer'],246,The Monkees,['The Monkees'],[None],,,,[None],,
704,704,Shame,['Shame'],189,Alan Price Set,['Alan Price Set'],[None],,,,[None],,
705,705,Tango Bleu (Ik voel me zo beklemd ...),"['Tango Bleu (Ik voel me zo beklemd ...)', 'Tango Bleu ', 'Ik voel me zo beklemd ...', 'Tango Bleu Ik voel me zo beklemd ...']",163,Toon Hermans,['Toon Hermans'],['Toon Hermans'],Tango bleu,spotify:track:0eOiH3LstB5U0QfJrOkuuk,spotify:album:32UDEV8bgjXTIqJumuODJD,['spotify:artist:3Uo8Ydn4TQ6Xq3W1oN4z0h'],False,1.0
706,706,A Walk In The Sky,['A Walk In The Sky'],353,Flower Pot Men,"['Flower Pot Men', 'Flower Pot M', '']","['A Walk in the Forest', 'Francette']",Clear Sky,spotify:track:6xaogeqAoWbYF92Jtm4Pqy,spotify:album:4i31HCo5TeRjuD1uQCaENE,"['spotify:artist:3RpnNQRbjVW7JPLxOtZxGW', 'spotify:artist:7Blyx674vwUXd5svKoqZi5']",False,1.0
707,707,Yesterday,['Yesterday'],162,Ray Charles,['Ray Charles'],['The Ray Charles Singers'],Yesterday,spotify:track:2ev5EY82MhmCGO4CsZHTbT,spotify:album:6GIUPEzHTPOSu7E3w9Q89B,['spotify:artist:2FbG2PIAVFvzszwgz2QuOL'],False,4.0
708,708,Magical Mystery Tour,['Magical Mystery Tour'],75,Beatles,['Beatles'],['The Beatles'],Magical Mystery Tour - Remastered 2009,spotify:track:7GeZEzG1QEjqRzuWVlrBFt,spotify:album:6P9yO0ukhOx3dvmhGKeYoC,['spotify:artist:3WrFJ7ztbogyGnTHbHJFl2'],False,48.0
709,709,I See The Rain,['I See The Rain'],354,The Marmalade,['The Marmalade'],['Marmalade'],I See The Rain - Original recording,spotify:track:0Ct8KynavaejY2W5neyloQ,spotify:album:4cABg16FFDbse9zFtJnz9r,['spotify:artist:1tttI1iC4FsS6BM5l38oe5'],False,14.0
710,710,I'm Coming Home,"[""I'm Coming Home""]",73,Tom Jones,['Tom Jones'],['Tom Jones'],I'm Coming Home - Single Version,spotify:track:3ovXYnI9meevwPKSi9M2X6,spotify:album:50GJfvZmnEYkhOlAjKm5fk,['spotify:artist:1T0wRBO0CK0vK8ouUMqEl5'],False,29.0
711,711,Distant Smile,['Distant Smile'],234,Cuby + Blizzards,['Cuby + Blizzards'],['Cuby & The Blizzards'],Distant Smile,spotify:track:4uWMfqb8mOHMHj0yBJW2a6,spotify:album:1FX0zx769ckZgOnVssCY7W,['spotify:artist:1cxNemZ9o1ObvAbgq4WzvQ'],False,17.0
712,712,Paradise Lost,['Paradise Lost'],340,The Herd,['The Herd'],[None],,,,[None],,
713,713,World,['World'],307,The Bee Gees,['The Bee Gees'],['Bee Gees'],World,spotify:track:4U01myc3EPAHAnySTrwaqX,spotify:album:6kcm4SlTjankpijY8sQRut,['spotify:artist:1LZEQNv7sE11VDY3SdxQeN'],False,41.0
714,714,2000 Light Years From Home/ She's A Rainbow,"['2000 Light Years From Home', "" She's A Rainbow""]",9,The Rolling Stones,['The Rolling Stones'],['The Rolling Stones'],2000 Light Years From Home,spotify:track:2qWUF2lWeNoXEErXgmlF38,spotify:album:44jYRMyw4XlsW7D6cxGdzk,['spotify:artist:22bE4uQ6baNwSHPVcDxLCe'],False,35.0
715,715,Little Bird,['Little Bird'],355,Tielman Brothers,['Tielman Brothers'],['The Tielman Brothers'],Little Bird,spotify:track:2pbgTHY154xY5C4Zusn1to,spotify:album:2PGrKddSmfkK8MuG4diZ6u,['spotify:artist:1q5NERlWXdp2AobgRQwKNj'],False,20.0
716,716,Let The Heartaches Begin,['Let The Heartaches Begin'],356,Long John Baldry,['Long John Baldry'],['Long John Baldry'],Let the Heartaches Begin,spotify:track:6qjz4HMcUErYWUz6TnRi3W,spotify:album:7bwWv5RwVycAhnpOVOuvZC,['spotify:artist:5x9DWz6SpEVu9NgL8aktm2'],False,31.0
717,717,Foxy Lady,['Foxy Lady'],334,The Jimi Hendrix Experience,"['The Jimi Hendrix Experience', 'The Jimi Hendri']",['Jimi Hendrix'],Foxey Lady,spotify:track:1tsOB58QHINgc2FEJylsLP,spotify:album:2vfiwvlxOBNBohRXfvlMtY,['spotify:artist:776Uo845nYHJpNaStv1Ds4'],False,49.0
718,718,If I Promise,['If I Promise'],357,John Walker,['John Walker'],[None],,,,[None],,
719,719,Susannah's Still Alive,"[""Susannah's Still Alive""]",323,Dave Davies,['Dave Davies'],['Dave Davies'],Susannah's Still Alive (stereo),spotify:track:0aCn7JsZZIZCQJGccxAodP,spotify:album:32AODg8lzwKusDg5rCq9N0,['spotify:artist:3KC0ek7g2xpRg2ET1gn2nv'],False,12.0
720,720,Dear Eloise,['Dear Eloise'],95,The Hollies,['The Hollies'],['The Hollies'],Dear Eloise - 1998 Remastered Version,spotify:track:2DxGliYH8IjwYJXehJFY1i,spotify:album:15Tn9yu64pxuvejk5FNAaG,['spotify:artist:6waa8mKu91GjzD4NlONlNJ'],False,26.0
721,721,Mother No-Head,"['Mother No-Head', 'Mother No']",358,Groep 1850,['Groep 1850'],['Groep 1850'],Mother No-Head,spotify:track:1WcAgWVmNpbDA0KlAQdtYa,spotify:album:2RXgUQfQiwNKHP4OVTlyua,['spotify:artist:7moBjaeMtWfUl16liXEaB2'],False,6.0
722,722,Nights In White Satin,['Nights In White Satin'],59,The Moody Blues,['The Moody Blues'],['The Moody Blues'],Nights In White Satin - Single Version,spotify:track:3D1Xnj2Q7oh7Vz3RH9fDvC,spotify:album:10ilfLRzXiF7M4ZTVvPyob,['spotify:artist:5BcZ22XONcRoLhTbZRuME1'],False,59.0
723,723,We Will Be There After Tea,['We Will Be There After Tea'],341,After Tea,['After Tea'],['After Tea'],We Will Be There... After Tea,spotify:track:6V2Vs2iWnZi5AHY5M3MHKN,spotify:album:1LHeFAuvSJQARYesgX8Que,['spotify:artist:4udLkwnboNKwIjcKPqpDTu'],False,5.0
