acousticness,danceability,duration_ms,energy,id,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.103,0.682,381627,0.444,4V4Ur4PJskr5vR2ek8VHWw,3.93e-05,0.0982,-11.141,0,0.0692,150.282,4,0.434
0.00662,0.601,219827,0.844,690EOyUIa3PxvaqgEGTFM6,0.204,0.0996,-12.059,0,0.0418,151.99,4,0.752
0.594,0.49,219867,0.414,1xtopXU95qcMVBKFbvxVRX,7.09e-05,0.109,-10.677,1,0.0268,171.902,4,0.458
0.0562,0.482,267293,0.808,735rjks7kQgWCjTQlIHMuH,0.0,0.202,-7.176,1,0.065,79.599,4,0.438
0.21,0.601,226987,0.422,3vZO25GdYuqFrR1kzZADnp,0.0,0.0839,-13.364,0,0.518,132.456,3,0.563
0.753,0.384,456867,0.438,2JRicL2f8tJl9TiQlH7vbJ,0.0,0.101,-9.149,1,0.0361,87.624,4,0.286
8.5e-05,0.509,236533,0.769,1yea9mxOFUgcXOt5cgiBT6,0.00363,0.13,-7.527,1,0.0315,121.439,4,0.464
0.00359,0.59,224267,0.974,7A8cdDq96kyoL4b27NRFts,0.0398,0.225,-3.29,1,0.0824,180.727,4,0.293
0.271,0.774,225700,0.713,46q5BtHso0ECuTKeq70ZhW,0.0,0.31,-6.272,1,0.0431,124.922,4,0.814
0.00763,0.655,232546,0.834,1TgLnCXoR5SoDWuua0iDuy,9.79e-05,0.16,-8.337,0,0.0547,103.617,4,0.657
0.248,0.802,343960,0.468,64KrFHj9p5AyCX2yZQr4YJ,0.0006,0.32,-8.629,1,0.0378,129.937,4,0.586
0.0481,0.572,214133,0.685,1ivrL510FIWMlJh09qOkUR,5.19e-06,0.248,-8.974,1,0.0243,92.012,4,0.598
0.0605,0.581,207827,0.978,1M7SFA5kxpDCAC76vHulxE,0.0,0.215,-6.212,0,0.0472,150.036,4,0.675
0.00364,0.777,271569,0.931,47BPp5TPDpl0wCXB0FWXvg,0.865,0.0602,-8.543,1,0.0509,137.871,4,0.493
0.00486,0.566,403093,0.827,3MhjMhlAIlIk7PgJDXhz20,0.0537,0.0681,-10.576,1,0.0576,170.957,4,0.868
0.0252,0.612,264827,0.84,6JRBGmf5T7QjFQPWTwBdbs,0.00262,0.042,-5.342,1,0.0422,87.862,3,0.907
8.82e-05,0.35,261907,0.902,3ghyyt1IOdZ7W9cdR4fpJB,0.0425,0.111,-7.125,1,0.0357,115.909,4,0.78
0.295,0.507,283907,0.895,5JyIcktAtMpANKqCtEaX6y,4.26e-05,0.0796,-7.362,1,0.0733,169.149,4,0.553
0.00703,0.79,328595,0.831,5gLD2YwXmMZKszOnM8fMIj,0.00137,0.0952,-7.798,0,0.379,96.397,4,0.454
0.481,0.654,187560,0.454,7fbBhfx6KPy2pymlqIgqsa,0.0,0.0981,-5.942,1,0.0246,96.09,4,0.309
0.00462,0.537,212000,0.935,35rHxcYkRni05uTk9IHUr1,0.0,0.228,-4.292,1,0.0408,161.968,4,0.346
0.804,0.297,659133,0.246,6U1TIMbIDOdp3jUYxz4k01,0.768,0.116,-14.927,0,0.0513,116.586,4,0.0707
0.223,0.703,182507,0.868,1d09DmjOlAIgxo6xH4Fs41,0.0,0.734,-9.008,1,0.197,90.122,4,0.612
0.0135,0.371,180653,0.674,61cH3Ou7shdOhyWoYKIpym,0.0,0.208,-5.498,1,0.0709,174.567,4,0.551
0.111,0.63,207680,0.51,1Dp2BEryzeY5MC4iRgEeGo,0.0,0.119,-9.688,1,0.0313,82.292,4,0.255
0.0714,0.674,238160,0.908,5p0rUHicpwMZil8RlNGGth,0.000104,0.121,-3.262,0,0.0325,127.99,4,0.861
0.414,0.504,226747,0.477,2Rfo0csSb0WOEfKjFHxXlt,0.0,0.0845,-5.931,1,0.0256,135.927,4,0.163
0.413,0.625,270333,0.426,5Ihd9HrPvOADyVoonH9ZjB,0.0,0.116,-8.392,0,0.0271,110.018,4,0.112
0.0153,0.673,271440,0.895,1lkfcyCLP0KPykSLIgh1VT,0.0717,0.128,-6.241,0,0.0317,127.053,4,0.932
0.00272,0.47,205133,0.725,0woKJf9JmTwjS69OebfYyw,0.139,0.221,-10.141,0,0.0471,164.881,4,0.264
0.0177,0.607,254067,0.935,4M2CfwFqOUD1KBRSoiVozZ,7.88e-06,0.149,-5.552,0,0.0587,131.639,4,0.627
0.0149,0.726,235973,0.679,1yTQ39my3MoNROlFw3RDNy,1.49e-06,0.0837,-6.219,1,0.0473,107.02,4,0.751
0.627,0.744,239960,0.453,1PEqh7awkpuepLBSq8ZwqD,0.421,0.0898,-11.977,1,0.0348,103.773,4,0.122
0.112,0.497,156627,0.434,7KinpNTzZJkDvsIOz60RjA,1.18e-06,0.0957,-10.873,1,0.0393,116.09,4,0.407
0.184,0.47,243253,0.464,2zRTnkLPiXFs9HlSuWoTym,0.0,0.0935,-8.881,1,0.0266,163.777,4,0.168
0.0219,0.525,276720,0.891,6HZjgK18gWP58oZjDS8Nnw,0.0,0.109,-7.79,0,0.0449,149.025,4,0.633
0.0615,0.8,233533,0.875,1nRwyxNsqCLeA17qR8Nfxx,2.79e-06,0.13,-4.952,0,0.0338,100.033,4,0.882
0.0313,0.769,329333,0.823,7raJB49rG1RaeIEhlOasS8,0.107,0.137,-8.684,0,0.053,125.036,4,0.768
0.182,0.586,318903,0.967,6ZLoBzhrumsNY2b8znlqr5,0.0647,0.188,-6.521,1,0.192,182.964,4,0.0663
0.23,0.701,330720,0.515,6JR2utS6oY0U6OVDmIHiqV,0.0,0.262,-7.899,0,0.0326,120.202,4,0.232
0.0295,0.887,239733,0.416,1blZP5x1XQSqQFpTy12rFh,1.06e-05,0.066,-7.346,1,0.0518,94.013,4,0.761
0.0296,0.277,210400,0.7,1XsiMO1bHFrcJ7oURKSgkn,0.0,0.191,-5.135,0,0.0335,199.997,3,0.447
0.933,0.357,291533,0.246,0oFXW0Mqbx4iIGnVKDRIBu,0.000306,0.337,-15.432,0,0.0353,99.099,5,0.125
0.421,0.613,268600,0.527,2mj1Z5bqu0UfW4o4a7UxpW,0.0,0.104,-8.877,0,0.0242,82.055,4,0.356
0.0836,0.647,229333,0.94,6PwbVXIomkvk4YcafiOc6i,0.00962,0.119,-8.759,1,0.0394,132.824,4,0.835
0.0234,0.553,236464,0.893,2H87ZvAIpn8wpyNNTdlkUn,0.0265,0.0722,-7.718,1,0.0361,175.022,4,0.27
0.186,0.608,242933,0.955,1vW6LFJDfew5Tg3FyMfw1R,0.00923,0.0925,-6.115,1,0.053,171.464,4,0.478
0.0134,0.523,238386,0.627,3TAWWWIwm0g7PDGGL70tNn,0.000317,0.152,-6.454,0,0.101,167.993,4,0.559
0.0359,0.578,182093,0.965,3bs3S4PjEJ5rCQ0Gv1Cu0b,8.77e-06,0.342,-5.959,1,0.154,172.036,4,0.129
0.368,0.685,250027,0.667,2GqX3HmpznOfXWzreN6K57,0.0,0.117,-7.669,0,0.0444,92.937,4,0.275
0.0091,0.679,334800,0.822,5oPUBUzrAnwvlmMzl1VW7Y,0.871,0.0388,-6.117,1,0.0498,130.036,4,0.32
0.645,0.47,195587,0.461,7h4b9g7njL0CZM84dptNYn,0.0,0.719,-8.817,1,0.0287,105.727,4,0.452
0.967,0.286,235000,0.14,4RfN9kfMzSJl6kMWJoRRDq,0.154,0.116,-14.593,0,0.0327,74.685,4,0.0456
0.363,0.754,269613,0.617,4J06yIrp5QlVSk6RvUicSo,0.0,0.162,-8.052,1,0.0659,81.059,4,0.89
0.205,0.296,312627,0.381,2eRsBxu53zSmkN0pqehY7y,0.00109,0.194,-9.662,0,0.0274,61.24,4,0.077
0.0407,0.583,212987,0.887,2XJw4U8Z2rEpam5vBD9NEs,0.119,0.367,-8.842,0,0.0459,168.849,4,0.425
0.0893,0.508,228027,0.995,46AX9L5kqxmdMmD21j6Rsi,0.0,0.45,-3.17,1,0.0848,174.997,4,0.793
0.0134,0.845,273093,0.326,4lq1vH5qGriNFf74osamRc,4.04e-05,0.28,-13.909,1,0.152,88.988,4,0.368
0.0223,0.542,215027,0.979,2zo85Gv7PxxJdo1Nb9RVqy,0.0614,0.0686,-5.315,1,0.0731,175.02,4,0.474
0.0473,0.647,241030,0.676,7z7fXw38aEXFvKpUZ41b3l,0.000497,0.0381,-9.893,0,0.0288,120.061,4,0.797
0.24,0.522,263000,0.707,5PsUB0ISfQxRLhF5DmI5Ks,2.04e-05,0.156,-7.113,0,0.0354,76.05,4,0.572
0.287,0.579,304160,0.455,0v69rTFGYMoo2O7uPdUHZr,0.0,0.0742,-6.363,1,0.0301,139.861,4,0.415
0.346,0.517,305253,0.361,0bwPFhktH5wY9m4tWRS4cT,2.52e-05,0.108,-12.517,1,0.0251,146.216,4,0.297
0.0602,0.621,243760,0.87,4P0GRnpHoqdARN8C22epna,0.00207,0.25,-11.763,1,0.0335,129.999,4,0.928
0.898,0.582,234667,0.276,23QoOLhWKM7AdVgEWLGkKl,1.23e-05,0.0916,-11.57,1,0.0286,126.003,4,0.198
0.0147,0.737,293667,0.681,0ZDcLapel9chZ15ZNuOdD4,5.27e-06,0.401,-5.871,0,0.258,170.217,4,0.669
0.097,0.795,268533,0.749,4tqFhZPxZFGyL2QoopywFy,0.0,0.295,-6.848,1,0.347,100.17,4,0.57
0.228,0.427,260267,0.506,3RXD12j2Djrm5aGdckoEzy,0.0,0.0855,-7.878,1,0.0261,149.798,4,0.194
0.348,0.344,312307,0.325,20EpQjfV7B4ZQJkIdHO1Tw,0.0239,0.0686,-10.005,0,0.0287,118.556,4,0.0773
0.0389,0.5,258707,0.584,75RPg4d3v0Tjh4qklTieTe,1.39e-05,0.112,-10.717,0,0.0966,168.787,4,0.416
0.0609,0.627,183760,0.936,4LxoZs6coJW66UJELl9FV0,1e-05,0.107,-6.605,0,0.112,171.993,4,0.646
0.022,0.591,230227,0.557,3k00o3Q8Ex7pdfDD1rG92M,9.32e-06,0.294,-8.389,1,0.0258,76.088,4,0.538
0.587,0.704,213394,0.861,3u5N55tHf7hXATSQrjBh2q,0.0615,0.0992,-4.221,0,0.0493,128.99,4,0.636
0.128,0.764,188267,0.95,0zsEWJP6MOdkJM8YWwHYjO,0.00139,0.118,-7.763,1,0.166,103.038,4,0.658
0.049,0.747,299000,0.946,7bZsnqp3bzTPyB5IJB5fP4,0.00139,0.0866,-5.989,0,0.0591,116.006,4,0.412
0.0724,0.549,233066,0.956,5fm8cmD7gClda5RyRc2tA1,0.631,0.0565,-6.833,0,0.0473,169.969,4,0.536
0.326,0.646,241027,0.665,36AWdhZIGLUTkWpJDhe7va,1.97e-05,0.238,-7.878,1,0.0268,143.966,4,0.7
0.000215,0.533,333489,0.936,1nGcq1SXHIio64fjUJAmrm,0.952,0.0472,-7.286,0,0.0332,133.147,4,0.461
0.0797,0.752,252533,0.79,5dEBcymDDG9TUjJnAouOPp,5.78e-05,0.284,-8.648,1,0.0507,115.976,4,0.202
0.901,0.217,331467,0.146,0bLRXQaWzmSXRXPmP6JnEF,4.49e-06,0.222,-13.9,1,0.0373,75.922,4,0.0847
0.846,0.508,236173,0.633,1sSs3yjQzGNoTCXzCHoamV,0.00693,0.309,-10.198,0,0.433,92.49,4,0.551
0.00186,0.749,251733,0.605,6mz1fBdKATx6qP4oP1I65G,0.0381,0.115,-9.359,0,0.086,142.024,4,0.966
0.923,0.201,247573,0.465,03ed5iKzV12wacgVQ32lsy,0.00174,0.119,-6.187,1,0.0323,158.291,3,0.423
0.365,0.702,269827,0.495,6fh6lGvzuQibcFUB076WIR,8.34e-06,0.124,-8.73,1,0.0608,147.914,4,0.817
0.0844,0.832,228973,0.887,45MBH9L5q2oVLZ9jOnsiXH,0.3,0.108,-6.001,1,0.0405,137.004,4,0.405
0.0177,0.826,255693,0.698,6EoiDyFLeF4QX5IfFKXSYF,0.00761,0.314,-4.004,1,0.151,100.108,4,0.604
0.409,0.618,291880,0.688,06TuMCjDEYjTOJScCRzmjf,6.32e-06,0.3,-5.867,0,0.0477,78.311,4,0.561
0.0936,0.533,209253,0.731,066VpprkGzxtCrNMKFcVDD,5.35e-05,0.144,-5.013,1,0.0302,148.046,4,0.332
0.0326,0.791,298427,0.494,22sCkLGoTufldml3Ch7RkV,0.0,0.0673,-10.08,1,0.0905,101.983,4,0.698
0.0521,0.751,200440,0.939,221LRlPHPuevgE1tuUlof9,0.00056,0.477,-3.305,0,0.0466,112.041,4,0.905
0.00855,0.331,645333,0.905,6mk7JS6wLfGnGM5pNJI2Mz,0.774,0.242,-6.601,0,0.0369,128.041,4,0.17
0.147,0.572,333107,0.439,1oMNeGkqwyEOLMUTrgdIr2,0.000379,0.0612,-10.377,1,0.0258,147.741,4,0.0794
0.00146,0.544,362333,0.936,0TcXlhDwt1TJpVZ7CMzCwR,0.0108,0.481,-6.446,0,0.126,151.942,4,0.329
0.434,0.605,237133,0.776,3qvirSwQU6gnZkyLNtvCDr,0.0,0.135,-7.197,1,0.0317,104.981,4,0.504
0.0103,0.491,281573,0.99,7zOPRJZk7yQCnidsgEELHD,0.808,0.0961,-4.155,0,0.0587,164.796,4,0.576
0.00088,0.579,320667,0.812,5N3me7GBB24a3vY5SwebrC,0.102,0.103,-9.673,0,0.0367,120.361,4,0.627
0.128,0.696,220067,0.91,6ysnuwZVCbtnM69mwNJYkb,0.225,0.315,-7.892,0,0.13,91.985,4,0.659
0.241,0.55,320667,0.444,2RzJwBCXsS1VnjDm2jKKAa,0.0,0.187,-7.588,1,0.0292,120.179,4,0.0438
0.25,0.816,260360,0.527,3YHmhge91nJf5yWG0ZLwpt,0.0,0.18,-10.157,1,0.137,94.042,4,0.892
0.0809,0.776,277440,0.746,6TAWPydqd09uAF0is1mSnC,2.43e-06,0.296,-6.522,1,0.212,99.939,4,0.504
0.0757,0.57,407973,0.552,7jaRG1LgQX3ajyB9aAkoQY,0.953,0.11,-12.645,0,0.0292,127.882,4,0.449
0.327,0.627,281333,0.583,05sp2EySV6DXsKLeBnjaK0,0.0,0.142,-6.746,0,0.0366,129.674,4,0.299
0.158,0.882,277467,0.723,0hfNQm7gmjbIFlKiHoiACx,3.19e-05,0.164,-5.465,1,0.23,92.936,4,0.615
0.00829,0.205,114667,0.972,4E58RI914End8uSNLKI3sJ,0.0,0.404,-3.34,0,0.13,172.789,4,0.633
0.0232,0.565,189000,0.979,0skfpeKO3w9wIk3qeYP0nr,0.171,0.395,-6.842,1,0.0411,155.053,4,0.855
0.15,0.653,263800,0.896,7isRLtJXNeAsFFdBYJU5iL,2.69e-06,0.0477,-10.255,1,0.0449,131.989,4,0.604
0.033,0.815,259893,0.605,4ACxa9buEUnOdYEoPcnMpi,0.684,0.114,-9.118,0,0.0368,102.643,4,0.795
0.0388,0.609,263920,0.941,29djZEg63gItXpzVhQKjHJ,0.0044,0.266,-5.824,1,0.104,92.121,4,0.877
0.0603,0.684,248557,0.487,1Ut4Oh4CdnTMj5LV1W0aQf,0.817,0.079,-10.285,1,0.0445,139.004,4,0.12
0.123,0.763,225920,0.719,1ZpcpufQCRFktUNVQtll1g,0.012,0.246,-11.128,1,0.0361,100.028,4,0.964
0.232,0.703,287973,0.856,7mY0VLDJs3KU0aUTGGCseI,0.0,0.958,-6.562,1,0.349,103.141,4,0.683
0.499,0.576,210227,0.792,125fjWbXtH8xJwhAP7ILVb,0.0,0.101,-9.662,1,0.404,172.035,4,0.56
0.205,0.677,191587,0.673,7ByhqIL2dqk4W0jPTkWc9A,0.0,0.115,-8.938,0,0.048,92.031,4,0.467
0.0135,0.871,213933,0.579,03b5E9kXzlk5rFlyaWvXlF,1.79e-06,0.129,-11.223,1,0.0446,103.027,4,0.717
0.345,0.615,304960,0.734,3dNv3OuX6ol9si6PZ9KSAh,0.543,0.0963,-9.328,1,0.0321,95.848,4,0.811
0.109,0.774,229400,0.48,0rPT89jw8uRrLt3CG0IJOC,0.000661,0.313,-6.599,0,0.228,96.067,4,0.332
0.447,0.781,203817,0.828,4gYrPpLaCxDTaDexHe5gBq,0.849,0.0862,-8.28,0,0.0509,135.022,4,0.708
0.604,0.537,195693,0.413,2OWzR8QoH7KaLtiN65v32x,0.0,0.16,-9.949,0,0.0366,127.77,4,0.22
0.2,0.633,233867,0.841,4MIB4aXVS0M0KNVcbQlyOP,0.0,0.396,-5.932,1,0.0702,95.888,4,0.803
0.00683,0.663,221160,0.925,3UPBOL5UtCZmJRwioMkfLD,0.703,0.185,-6.775,1,0.0449,132.687,4,0.843
0.208,0.562,343107,0.472,7wtHCdxfTS4foBPawxyDJt,2.34e-05,0.205,-14.118,0,0.0256,83.938,4,0.438
0.014,0.61,206693,0.874,6rxmEVITyFspGolWP0NHcP,0.00373,0.38,-6.961,0,0.0357,149.986,4,0.89
0.0874,0.563,207360,0.536,4fBkJ3DTCPKWUBBAtMdimK,0.000105,0.164,-9.488,1,0.0286,81.094,4,0.312
0.256,0.582,229667,0.638,16aQO0jc3IMnQA6L7au4Fl,7.82e-06,0.337,-9.774,0,0.0351,92.193,4,0.516
0.00269,0.692,203285,0.769,7ybprTSdhXFzGWdtUEyfjG,0.0635,0.113,-6.132,0,0.0362,128.977,4,0.828
0.0319,0.845,377100,0.974,2rYYMyZmXqzBrln57Z0wT9,0.789,0.0259,-8.813,1,0.0446,138.074,4,0.723
0.522,0.336,207653,0.519,3KZIRfHPXIONT9E9FsvE9J,0.0,0.692,-9.903,1,0.0319,95.17,1,0.709
0.0175,0.642,543227,0.987,27klLPsw6kmFVklBDvHYiD,0.851,0.407,-8.857,0,0.0371,131.888,4,0.695
0.0583,0.743,214800,0.651,7tHYA0eEH6dAAzMurBNvT9,0.0,0.186,-9.336,1,0.221,173.871,4,0.768
0.000248,0.393,183804,0.99,7goB5R8UODIqqcTOL22c6l,0.905,0.21,-9.167,0,0.0424,140.009,4,0.557
0.00249,0.548,289363,0.86,4T2C4yrUBeaG1XKCA2kQQ2,0.0158,0.0716,-6.859,1,0.0489,180.024,4,0.332
0.0969,0.639,290067,0.788,0emLVyepnqr5PmDBb3CFgN,0.000231,0.283,-5.076,1,0.0307,110.005,4,0.717
0.0941,0.535,200560,0.915,3FJowiXyK2lx1gTF9T8Rb2,0.0,0.323,-4.765,1,0.118,80.177,4,0.849
0.0186,0.698,191080,0.911,53dx88Cgu5aQRIhPp5IAed,0.00212,0.0885,-6.809,0,0.0334,119.204,4,0.934
0.0631,0.599,219480,0.659,5B8eDgLd2vpOA8hBbtCq3u,0.0,0.0972,-5.74,1,0.0291,113.911,4,0.457
0.00138,0.682,196940,0.979,3t84glrqB8mRoVoyRcOCWW,0.148,0.0798,-6.345,1,0.111,170.041,4,0.366
0.0778,0.793,317160,0.59,16TcsLUp9nAKFq2C9Mvk5G,0.0,0.25,-4.48,0,0.0394,81.821,4,0.672
0.00366,0.627,210867,0.816,3hS45LSNS68ytV85WDltkE,0.0195,0.0696,-11.438,0,0.047,125.037,4,0.437
0.000242,0.559,301533,0.952,2bEbTqj36jmuwMhvvCRC2y,0.192,0.204,-4.68,1,0.0544,130.047,4,0.243
0.0799,0.641,208400,0.914,36bOT34EdRNrNhCWMwNJKu,6.54e-05,0.132,-4.798,1,0.05,107.996,4,0.723
0.00211,0.687,209400,0.918,73q3FpQVXWk5eSUnyo83E4,1.26e-05,0.344,-4.676,1,0.0392,110.06,4,0.747
0.208,0.694,214240,0.9,6ML8yetfQKgEsSi4TMCyYr,2.17e-05,0.198,-7.564,0,0.056,112.936,4,0.329
0.0135,0.807,253000,0.741,11lw4bWbmxWIETHitBU0Gc,0.0316,0.06,-4.472,1,0.083,108.989,4,0.558
0.0549,0.533,276800,0.702,51gowQJDGZm4j7vr8WK2ia,0.0221,0.27,-8.504,0,0.0265,140.201,4,0.515
0.748,0.365,201733,0.217,6Ff8YmQ1Gc9d03q9JYe7sT,3.39e-06,0.321,-14.273,1,0.0326,101.994,3,0.198
0.00446,0.79,304219,0.888,6XA8LpfuQmscgVSjCMP4EO,0.917,0.0539,-5.023,1,0.0728,128.016,4,0.199
0.000964,0.259,183640,0.626,0CCbMY0A5hJJD5qS8GYN5i,0.0018,0.208,-7.346,1,0.0342,109.263,3,0.361
0.0682,0.687,291800,0.565,6EdUE6TbcVzxfDnBZPTAg5,0.599,0.101,-9.613,1,0.0316,97.084,4,0.613
0.00198,0.491,207627,0.979,7eVG9cfPqHxu1ZYZXcqlni,0.00018,0.686,-6.236,0,0.0635,165.064,4,0.779
0.102,0.768,255760,0.654,687bTqKCkNj0jaziOlt73Z,1.92e-05,0.274,-9.288,1,0.0356,119.993,4,0.727
0.000159,0.461,233627,0.841,65mz587jxcFYgqvesekK8I,0.0,0.11,-4.13,1,0.039,118.31,4,0.361
0.288,0.715,257200,0.398,6Ubm7YSji08mv1gmRE1Ciy,0.0,0.0692,-7.632,1,0.0274,120.084,4,0.29
0.294,0.67,219733,0.744,0mC82YCzQkc2hPFZPpKCtN,0.0,0.399,-7.258,1,0.0503,114.049,4,0.86
0.169,0.715,240093,0.838,6TF2LthEA2BqImvYKToR0V,3.67e-05,0.395,-10.541,0,0.0341,124.625,4,0.962
0.101,0.778,336600,0.883,3RNMmYzx3PCP9vwesDW1wI,0.000121,0.82,-6.959,0,0.0414,108.525,4,0.83
0.179,0.803,222933,0.649,1cDYWpweggIXtJMSlZ8XDj,0.0,0.778,-6.395,1,0.0319,92.062,4,0.845
0.089,0.404,187948,0.79,26Tv4c9t3uC5AtvQUJPVv6,4.75e-06,0.124,-5.281,1,0.0434,83.978,4,0.329
0.0336,0.718,194893,0.794,3E3VvWlS1eoutNJj5I3Dgy,6.27e-06,0.178,-6.378,1,0.232,92.125,4,0.841
0.196,0.568,186560,0.942,5Ux35kbZec0DOJXLOUGRNn,0.00567,0.582,-6.317,1,0.188,91.936,4,0.136
0.462,0.535,207933,0.525,6QIDC72WOnlojhsXb7HH1v,0.0,0.332,-9.174,1,0.029,140.2,4,0.274
0.0141,0.636,315093,0.555,6kTakcO9wwXh8tEqmJSV8h,3e-06,0.0966,-8.121,0,0.0264,80.912,4,0.289
0.00513,0.685,267947,0.948,1reVP49LT6RsV6kYY9lTZz,0.00347,0.17,-5.182,1,0.0457,104.881,4,0.628
0.00223,0.591,212133,0.888,1arJHhz6TxMV50SNvSmGnV,0.699,0.396,-6.836,1,0.0354,132.885,4,0.588
0.00356,0.956,429533,0.795,1pKYYY0dkg23sQQXi0Q5zN,0.889,0.0906,-5.311,1,0.15,121.294,4,0.841
0.148,0.627,201587,0.967,18nMqXedz7uyAM6BcFElIV,0.0,0.251,-4.681,1,0.127,100.011,4,0.388
0.103,0.738,202907,0.859,39Qd2qBDQdREL3aLTb9F0d,0.00189,0.127,-8.488,1,0.0827,178.08,4,0.862
0.00707,0.62,297733,0.695,3IXBJmXtrnc45qd55h0TR4,8.84e-05,0.356,-7.541,0,0.0282,98.994,4,0.554
0.000251,0.484,174787,0.852,4041m5Nr5GuEaqDSq9wjXa,1.05e-06,0.0761,-6.83,1,0.0451,117.792,4,0.806
0.0726,0.723,262573,0.914,0QQHPRbgLJJ5XNzJV1l9BW,2.12e-05,0.95,-5.598,0,0.0663,101.181,4,0.968
0.0179,0.818,261827,0.401,53sFlnEQbHADehMkqumk96,0.00189,0.0345,-8.428,0,0.0401,90.051,4,0.8
0.468,0.627,216693,0.768,0XvOoNb9zZOwFIOM0mwbiq,0.0,0.126,-7.775,1,0.0625,100.071,4,0.802
0.0817,0.563,250265,0.8,1IZkBHUigmCNIFdjfF4Bup,0.0,0.108,-6.086,1,0.0656,126.296,4,0.387
0.0313,0.81,196000,0.711,4WDEJvhAlrDbFAGDNDkeXY,5.73e-05,0.109,-7.774,1,0.0381,99.986,4,0.868
0.145,0.901,229827,0.697,7KwZNVEaqikRSBSpyhXK2j,0.0,0.287,-3.439,1,0.28,93.941,4,0.67
0.0285,0.806,216973,0.428,00UDyvV3pdqvv2No6Oq6aR,0.0644,0.337,-13.494,0,0.041,120.018,4,0.891
0.618,0.329,157107,0.546,4n4WltixBsXRGHF1QWbUVM,0.0,0.106,-5.87,1,0.0293,143.786,5,0.425
0.0592,0.531,271827,0.52,0LiQ3ptPVKvfaNnYI1CJUL,1.91e-06,0.118,-7.714,0,0.0346,126.845,4,0.217
0.0443,0.644,193893,0.599,1eRqy8jW4ZLMJR6dl3xsgI,0.0,0.286,-7.936,1,0.029,111.829,4,0.941
0.0968,0.906,173280,0.914,4EKKTfQXZUrETjgcJnAPYI,0.0,0.021,-6.514,1,0.0565,101.014,4,0.925
0.47,0.578,237093,0.624,6VcZVmvmb0ZX3ATz8XgI9Q,0.0,0.0611,-4.969,1,0.0298,130.075,4,0.431
0.00823,0.942,308773,0.362,0jKMnHAycHc9qO6R6UyhMc,0.861,0.0731,-10.158,1,0.0822,109.998,4,0.961
0.0123,0.681,210938,0.947,2G7q9SHZJMFcM39lcNdtoI,0.146,0.359,-3.802,1,0.0918,127.987,4,0.091
0.16,0.675,292627,0.635,71YRxs1q0TaGGNbsmVCkCA,0.00463,0.38,-4.154,1,0.0293,82.527,4,0.63
0.0488,0.644,166613,0.814,4gta5a6wce8DOvSsx1GsRh,0.0139,0.05,-6.181,1,0.0328,123.402,4,0.928
0.101,0.531,254533,0.997,2l2zYplvdjpRDEAmoHKX0t,3.39e-05,0.957,-4.509,1,0.0504,138.011,4,0.458
0.0151,0.684,205120,0.938,4f6xL4o4eXxAqSDaDqmPM1,0.575,0.339,-4.897,0,0.0433,132.963,4,0.885
0.516,0.677,254000,0.445,37YcF4FXawb42aNIw7EeJY,0.0,0.139,-9.061,1,0.024,105.068,4,0.308
0.109,0.526,578040,0.808,5mQFDAIr5sHoQHDNgqBfQt,0.00427,0.207,-8.727,0,0.0696,123.705,4,0.389
0.474,0.43,397533,0.594,1EdzLQKCE066beJkDfaagd,0.0,0.592,-7.74,1,0.12,93.906,4,0.456
0.065,0.258,187293,0.919,1lfjTOtTRUDkzcmahA4lcs,0.0,0.279,-6.927,1,0.0809,93.62,4,0.636
0.316,0.841,226000,0.933,0IprUQmGWvCtnbcpHj9UIi,0.0,0.18,-7.022,1,0.058,100.011,4,0.944
0.0102,0.76,311040,0.585,4gf05qWuOT4JmtVGBlIXRO,0.000476,0.308,-7.307,1,0.161,91.179,4,0.455
0.553,0.167,623360,0.329,4GsgxgiUUUc317ydNtRatq,0.954,0.372,-16.942,0,0.0396,130.01,4,0.0355
0.0613,0.689,270973,0.62,43ri1ntzxjZgXh6KxQGDE1,0.00219,0.103,-11.488,0,0.0491,134.297,4,0.596
0.0474,0.53,204173,0.49,3yqWKq3hy8ylbIsNFC9YmG,6.99e-06,0.133,-10.619,0,0.0496,74.648,4,0.908
0.015,0.855,178600,0.614,24J0KzPhJLUSNXZ7LwltEI,0.0,0.307,-8.984,0,0.41,105.986,4,0.495
0.00602,0.792,287293,0.811,5WTxbyWTpoqhdxEN2szOnl,0.000155,0.224,-5.198,0,0.0367,108.054,4,0.509
7.22e-05,0.313,462493,0.874,2EBd9optBNJfQit0anTF8y,5.52e-05,0.1,-3.231,1,0.0425,80.066,4,0.236
0.226,0.624,291280,0.562,3HFWYNE9ln7SJxRwdfnTkS,0.0,0.0615,-6.386,1,0.0332,83.059,4,0.205
0.0263,0.789,211253,0.862,3y7KI1lRSm9jjrCjmsyFPN,0.0368,0.219,-4.06,0,0.0398,130.442,4,0.882
0.0961,0.801,227267,0.581,2FK7fxjzQEXD7Z32HSF0Hl,0.000296,0.0971,-8.491,0,0.0681,107.545,4,0.657
0.563,0.29,217747,0.593,1EIvjDvoKjwhokJsigvleb,0.0235,0.127,-7.971,1,0.039,89.521,4,0.275
0.0336,0.362,357267,0.911,3Z9PJ6xiEGmcqo2hESEB5n,0.0,0.466,-5.966,1,0.049,171.112,4,0.498
