,source,target,1
83497,3nRifdQMP5925XSkIN07oC,6czfQ8MjHVmvJKA4LAnviG,1
83499,4ehDlSEuqN9uVXcwce30K1,6czfQ8MjHVmvJKA4LAnviG,1
83502,0CZzh950BDSsosMF5Lft5K,6czfQ8MjHVmvJKA4LAnviG,1
83504,5ANLE2tGUU9A9w2iqUPlSD,6czfQ8MjHVmvJKA4LAnviG,1
83506,7IiSLreTg1of8dDwxwiPw3,45q5PZHs50HeLBDRgio4GQ,1
83507,0DB1wNfjROe6CCARJM31Mm,45q5PZHs50HeLBDRgio4GQ,1
83512,0d1nFNO90pwRmCeeqjOx2Q,45q5PZHs50HeLBDRgio4GQ,1
83514,1cwOthlzLBwN8Imbq7P71H,45q5PZHs50HeLBDRgio4GQ,1
83515,5hHcAWKNV84BEbkRnbQ6A7,45q5PZHs50HeLBDRgio4GQ,1
83517,6VSZeMeJlVPGoR2nfB6UxD,45q5PZHs50HeLBDRgio4GQ,1
83518,30mNTnmvPn3HwXA5dW1Iza,45q5PZHs50HeLBDRgio4GQ,1
83519,1u7uShzlA1tXJeox3jMFPq,45q5PZHs50HeLBDRgio4GQ,1
83524,1A6zWJwn4XmdZZgob3wYPM,45q5PZHs50HeLBDRgio4GQ,1
83533,6avGAzQTmqu8mfSmZrN7gT,52uMkSFt2RVO6XxTEt5VeW,1
83550,7GaxyUddsPok8BuhxN6OUW,09wWwfG5lMCqRme3M5HFwd,1
83552,1SQRv42e4PjEYfPhS0Tk9E,09wWwfG5lMCqRme3M5HFwd,1
83555,4y6J8jwRAwO4dssiSmN91R,09wWwfG5lMCqRme3M5HFwd,1
83557,5hW4L92KnC6dX9t7tYM4Ve,09wWwfG5lMCqRme3M5HFwd,1
83558,3sFhA6G1N0gG1pszb6kk1m,09wWwfG5lMCqRme3M5HFwd,1
83559,3RGLhK1IP9jnYFH4BRFJBS,09wWwfG5lMCqRme3M5HFwd,1
83563,08GQAI4eElDnROBrJRGE0X,09wWwfG5lMCqRme3M5HFwd,1
83564,3oDbviiivRWhXwIE8hxkVV,09wWwfG5lMCqRme3M5HFwd,1
83565,0SfsnGyD8FpIN4U4WCkBZ5,5deoijipwIdBiA27rEj14E,1
83570,2ohlvFf9PBsDELdRstPtlP,5deoijipwIdBiA27rEj14E,1
83585,00BQd3WIu5VBBP2y1NvIrk,1cBtogE3rULrcGMZYUGA0s,1
83589,21WrFLppRHVogsXTUKT54f,1cBtogE3rULrcGMZYUGA0s,1
83590,27CAu0CdDgrB911wq795zv,1cBtogE3rULrcGMZYUGA0s,1
83591,1NqwVRYpBZBtb7k6OQGRAg,1cBtogE3rULrcGMZYUGA0s,1
83593,1bd0f9XI5jNMLRIzcHJ12Z,1cBtogE3rULrcGMZYUGA0s,1
83594,4VYd2B6dO0RwTRuCCbm0fp,1cBtogE3rULrcGMZYUGA0s,1
83597,2pVo7TycRjTouoFBhgfJt6,1cBtogE3rULrcGMZYUGA0s,1
83599,3cjlbEWAUXwyHOwIpYgkNK,1cBtogE3rULrcGMZYUGA0s,1
83600,0uBrmlGaTI6nSg4JpVC1VR,1cBtogE3rULrcGMZYUGA0s,1
83601,1tF9HtIFX8fJfBo64FIJ8S,1cBtogE3rULrcGMZYUGA0s,1
83604,2MGJBRRGEj9m6MxJIq7fLn,1cBtogE3rULrcGMZYUGA0s,1
83606,6loBF9iQdE11WSX29fNKqY,20p5D2KrE8CGuOjHtxsyTp,1
83608,2wpWOzQE5TpA0dVnh5YD08,20p5D2KrE8CGuOjHtxsyTp,1
83610,2s79xe5F6eUQkjwjww27Fh,20p5D2KrE8CGuOjHtxsyTp,1
83616,1aX2dmV8XoHYCOQRxjPESG,20p5D2KrE8CGuOjHtxsyTp,1
83617,5PYuBRQMHh7nWmdV076sH9,20p5D2KrE8CGuOjHtxsyTp,1
83618,6hN9F0iuULZYWXppob22Aj,20p5D2KrE8CGuOjHtxsyTp,1
83622,0WUphJOGHE5i95IeR87hsO,20p5D2KrE8CGuOjHtxsyTp,1
83623,7bKupnlF7XOfR1En3K8oAL,20p5D2KrE8CGuOjHtxsyTp,1
83626,0aNCjE72yyrhKQB1qfPBpi,3tQfcFJsrGokPBQ5IgXY7O,1
83627,27IuDZNaLuEtupD8QZftiZ,3tQfcFJsrGokPBQ5IgXY7O,1
83628,5CRN56gBZBcdmBJDw12wEf,3tQfcFJsrGokPBQ5IgXY7O,1
83629,3Eo78i1MPfle0XVjMvia8A,3tQfcFJsrGokPBQ5IgXY7O,1
83630,2t9efDsc10DtZpi4LP3BJJ,3tQfcFJsrGokPBQ5IgXY7O,1
83632,5xtqw2B8z8JGfDYi2eAZHI,3tQfcFJsrGokPBQ5IgXY7O,1
83633,5XTxV2ifoYkmNb13Gb6cKz,3tQfcFJsrGokPBQ5IgXY7O,1
83634,25Kw8f1zcn9VtUk5Nl3qrp,3tQfcFJsrGokPBQ5IgXY7O,1
83635,2sgikskblKZFbDpsYO9anB,3tQfcFJsrGokPBQ5IgXY7O,1
83636,4z4m1P0iX2nRSPDBEZ8LBT,3tQfcFJsrGokPBQ5IgXY7O,1
83644,6kGGvTWOWaF26tZF5hy19z,3tQfcFJsrGokPBQ5IgXY7O,1
83661,4T795JhhCZMWM01DLcX98p,5YYbSUNzTPWjvBoKWxLfKc,1
83705,6C7KcUfpytl9HJGBSGLZTI,12VxeLNcf9ulBEWYDVsVIZ,1
83720,5wlyJXaam6QmyDn8qBLZx8,18JD8DVlD1fakDAw7E9LFC,1
83721,6zkbUEItDv8gNXeO5WkkNX,18JD8DVlD1fakDAw7E9LFC,1
83724,76JYFj8E2jcib0XIrnWR6E,18JD8DVlD1fakDAw7E9LFC,1
83733,57wcrAkVrpq3DyUqt6S8Sg,18JD8DVlD1fakDAw7E9LFC,1
83736,0BEYTctVmnYa5yStp4Jpab,3TaUSUXn41GixL7zbvrIDt,1
83739,25fqWEebq6PoiGQIHIrdtv,3TaUSUXn41GixL7zbvrIDt,1
83757,6ncUTZAXal93c05AUvr94d,2ikrIhCYSKmzCgWb9EM3aT,1
83758,0yW0BwretaISjFNNnA7SEu,2ikrIhCYSKmzCgWb9EM3aT,1
83763,0u3QU5dRkT3Xeioo16EUtV,2ikrIhCYSKmzCgWb9EM3aT,1
83768,1i9NxPRrKcoW34XTMnvzJy,2ikrIhCYSKmzCgWb9EM3aT,1
83770,0aNCjE72yyrhKQB1qfPBpi,2ikrIhCYSKmzCgWb9EM3aT,1
83772,7ulta4AVH43iWAIh2rhWve,2ikrIhCYSKmzCgWb9EM3aT,1
83780,7rZNSLWMjTbwdLNskFbzFf,7gRmesSjINzb4xXApfMV5E,1
83785,12EtLdLfJ41vUOoVzPZIUy,7gRmesSjINzb4xXApfMV5E,1
83790,6JMHws5haIO6V35YNYDnDw,7gRmesSjINzb4xXApfMV5E,1
83847,2OgUPVlWYgGBGMefZgGvCO,6mdiAmATAx73kdxrNrnlao,1
83849,568ZhdwyaiCyOGJRtNYhWf,6mdiAmATAx73kdxrNrnlao,1
83862,1XCorAp4vtEceWjPgyiiw6,7ggOyf2aSSBXOS8RTvy9Mz,1
83877,0roWUeP7Ac4yK4VN6L2gF4,4NJhFmfw43RLBLjQvxDuRS,1
83883,2QOIawHpSlOwXDvSqQ9YJR,4NJhFmfw43RLBLjQvxDuRS,1
83893,2TWKU6gA4uorXNGR193VlO,2MLUcp8h4D38BrRYvryXgX,1
83894,6mWpc739csxhfYUK2fiydq,2MLUcp8h4D38BrRYvryXgX,1
83896,5TaYIuMl20kU7z83HeIi6c,2MLUcp8h4D38BrRYvryXgX,1
83897,2w1Ujqp1ejaV3lSaScSqjG,2MLUcp8h4D38BrRYvryXgX,1
83901,3pBpqYidlsaMmx63JtmP4D,2MLUcp8h4D38BrRYvryXgX,1
83910,4FAEZeJcsYYBkNq2D3KGTV,1Csjn2SQV7R9szDhhR7Aji,1
83912,6eEsIl4wosvhuWI0mfXxAF,1Csjn2SQV7R9szDhhR7Aji,1
83913,24GaH9tRBgZjlvOhpFuKi2,1Csjn2SQV7R9szDhhR7Aji,1
83914,5X3TuTi9OIsJXMGxPwTKM2,1Csjn2SQV7R9szDhhR7Aji,1
83917,2kuNswDC82PL9xRbfaZJaS,1Csjn2SQV7R9szDhhR7Aji,1
83919,7vpRSadEAzLs0ikY7gAESe,1Csjn2SQV7R9szDhhR7Aji,1
83920,0cQuYRSzlItquYxsQKDvVc,1Csjn2SQV7R9szDhhR7Aji,1
83921,1UUYAQ9LiRsZF0ZukQNWXM,1Csjn2SQV7R9szDhhR7Aji,1
83922,32HPpJAhgnGPT3V7UOggzi,1Csjn2SQV7R9szDhhR7Aji,1
83924,01hRNr3yF5bYnPq4wZ88iI,1Csjn2SQV7R9szDhhR7Aji,1
83929,2AV6XDIs32ofIJhkkDevjm,7guDJrEfX3qb6FEbdPA5qi,1
83930,3dkbV4qihUeMsqN4vBGg93,7guDJrEfX3qb6FEbdPA5qi,1
83933,3RwQ26hR2tJtA8F9p2n7jG,7guDJrEfX3qb6FEbdPA5qi,1
83934,53QzNeFpzAaXYnrDBbDrIp,7guDJrEfX3qb6FEbdPA5qi,1
83935,57bUPid8xztkieZfS7OlEV,7guDJrEfX3qb6FEbdPA5qi,1
83937,0N5PyKJzS3M1XNlaCL7bbE,7guDJrEfX3qb6FEbdPA5qi,1
83940,6hnWRPzGGKiapVX1UCdEAC,7guDJrEfX3qb6FEbdPA5qi,1
83941,3MdG05syQeRYPPcClLaUGl,7guDJrEfX3qb6FEbdPA5qi,1
83942,7GaxyUddsPok8BuhxN6OUW,7guDJrEfX3qb6FEbdPA5qi,1
83943,7fIvjotigTGWqjIz6EP1i4,7guDJrEfX3qb6FEbdPA5qi,1
83944,0W498bDDNlJIrYMKXdpLHA,7guDJrEfX3qb6FEbdPA5qi,1
83945,6twIAGnYuIT1pncMAsXnEm,7guDJrEfX3qb6FEbdPA5qi,1
83946,5fbhwqYYh4YwUoEs582mq5,7guDJrEfX3qb6FEbdPA5qi,1
83947,5m8H6zSadhu1j9Yi04VLqD,7guDJrEfX3qb6FEbdPA5qi,1
83966,6cMX0sjDf0CJQMI3lVY5Xc,7kPofpC43RNm6FYXnhUltr,1
83968,1N7uYpBFTTOHK9pJVRjR36,7kPofpC43RNm6FYXnhUltr,1
83969,2ZfQk5ZacjDAu5FkpFihF3,7kPofpC43RNm6FYXnhUltr,1
83970,0RJ6eS1cimNNF64vRXGwfD,7kPofpC43RNm6FYXnhUltr,1
83972,5z4lUxGyk6fWkbqoITgJTv,7kPofpC43RNm6FYXnhUltr,1
83973,1an2WzZYKpXY3qhFpfukfL,7kPofpC43RNm6FYXnhUltr,1
83974,5V2zReaoPvB7EsZ4160uLG,7kPofpC43RNm6FYXnhUltr,1
83975,3aERYLqcdKbyI7pjmOgIpU,7kPofpC43RNm6FYXnhUltr,1
83977,2lzeV1nxm8MB7z85L53JV2,7kPofpC43RNm6FYXnhUltr,1
83980,1G2QbSM5dLTtqeZHYnxXsF,7kPofpC43RNm6FYXnhUltr,1
83982,4NmiKq5IMQAq7cRBnmEs2S,7kPofpC43RNm6FYXnhUltr,1
83983,5ARyKajnXstAddT5CWO3mL,7kPofpC43RNm6FYXnhUltr,1
83984,50o63K3IrY47g46E8R071Y,7kPofpC43RNm6FYXnhUltr,1
83985,5Mww2P8ni50lmfOTsBmGHn,7kPofpC43RNm6FYXnhUltr,1
83987,3MomZRiJwdZmYnysgtF4Ey,0o3RyxUXp69fLCpMxuOLsz,1
83988,3K6gIioKTRy1TWaoJlHMgx,0o3RyxUXp69fLCpMxuOLsz,1
83999,1lO13Grp3I1AsIbcACRWvv,0o3RyxUXp69fLCpMxuOLsz,1
84021,2yMN0IP20GOaN6q0p0zL5k,4ON1ruy5ijE7ZPQthbrkgI,1
84024,5KnoVkIUGmK0PiDKMjz2LM,4ON1ruy5ijE7ZPQthbrkgI,1
84033,4n7L1vYXp4Dt0HfxaLBj9l,0Z4CzYz9ieK8q9XiVMPkW5,1
84035,74lTWE4DqbFU3Vn8z4uH72,0Z4CzYz9ieK8q9XiVMPkW5,1
84040,5P53Exo01miUunItQyR2La,0Z4CzYz9ieK8q9XiVMPkW5,1
84041,64CuUOOirKmdAYLQSfaOyr,0Z4CzYz9ieK8q9XiVMPkW5,1
84066,1dmEUAQBopYUrsMnQnScWL,3nohf4qILMr5aUSOsolwxB,1
84067,40oYPr305MsT2lsiXr9fX9,3nohf4qILMr5aUSOsolwxB,1
84069,5PFSmueeFLrjYXqn3agenn,3nohf4qILMr5aUSOsolwxB,1
84070,3LtBdgNHdH0Ix8hCFZ4NJG,3nohf4qILMr5aUSOsolwxB,1
84072,4QTVePrFu1xuGM9K0kNXkk,3nohf4qILMr5aUSOsolwxB,1
84073,2DppeCnNtvrLfEobq9Pw5r,3nohf4qILMr5aUSOsolwxB,1
84074,6UlNIFEuWlBqb4TvlVCekq,3nohf4qILMr5aUSOsolwxB,1
84075,5PYuBRQMHh7nWmdV076sH9,3nohf4qILMr5aUSOsolwxB,1
84076,1aX2dmV8XoHYCOQRxjPESG,3nohf4qILMr5aUSOsolwxB,1
84077,6Jrj26oAY96EEC2lqC6fua,3nohf4qILMr5aUSOsolwxB,1
84078,0RUEHcBiENFEqxgicqS2ig,3nohf4qILMr5aUSOsolwxB,1
84079,4AYkFtEBnNnGuoo8HaHErd,3nohf4qILMr5aUSOsolwxB,1
84080,1mZu3rO7qSD09GdDpePHhY,3nohf4qILMr5aUSOsolwxB,1
84081,4R90PNicCsCsEoRm8XwiMS,3nohf4qILMr5aUSOsolwxB,1
84082,4fomCZiFUMX73KJ0YQ0V90,3nohf4qILMr5aUSOsolwxB,1
84083,0EPf9vAXPdFV5Ezp1sMX8B,3nohf4qILMr5aUSOsolwxB,1
84084,3iUjRVvYCsMfz7tuAQtBDI,3nohf4qILMr5aUSOsolwxB,1
84085,0WUphJOGHE5i95IeR87hsO,3nohf4qILMr5aUSOsolwxB,1
84086,0JDkhL4rjiPNEp92jAgJnS,7290H8m1Dwt8G7jm1y9CQx,1
84089,2ibPkysx2PXqWLmxFD7jSg,7290H8m1Dwt8G7jm1y9CQx,1
84090,3BqaUtuQmqIHg7B5Bc7fP7,7290H8m1Dwt8G7jm1y9CQx,1
84092,44NX2ffIYHr6D4n7RaZF7A,7290H8m1Dwt8G7jm1y9CQx,1
84093,6KOqPxwfNAmZPkiCnDE9yT,7290H8m1Dwt8G7jm1y9CQx,1
84094,4ACplpEqD6JIVgKrafauzs,7290H8m1Dwt8G7jm1y9CQx,1
84095,2zyz0VJqrDXeFDIyrfVXSo,7290H8m1Dwt8G7jm1y9CQx,1
84096,5ujCegv1BRbEPTCwQqFk6t,7290H8m1Dwt8G7jm1y9CQx,1
84097,3eqjTLE0HfPfh78zjh6TqT,7290H8m1Dwt8G7jm1y9CQx,1
84098,5R6GD31ZP8YPGIlt73Madf,7290H8m1Dwt8G7jm1y9CQx,1
84100,43ZHCT0cAZBISjO8DG9PnE,7290H8m1Dwt8G7jm1y9CQx,1
84102,2y8Jo9CKhJvtfeKOsYzRdT,7290H8m1Dwt8G7jm1y9CQx,1
84104,1I5Cu7bqjkRg85idwYsD91,7290H8m1Dwt8G7jm1y9CQx,1
84105,7crPfGd2k81ekOoSqQKWWz,7290H8m1Dwt8G7jm1y9CQx,1
84126,7bKupnlF7XOfR1En3K8oAL,1MNeXu0284O7mQWgF1YRc0,1
84127,3bpvhFSIErguVNQUiutctF,1MNeXu0284O7mQWgF1YRc0,1
84128,6To7KuC86pBGCtkRUiq80O,1MNeXu0284O7mQWgF1YRc0,1
84129,0ZGAYur5k4gJprOffC6LkP,1MNeXu0284O7mQWgF1YRc0,1
84130,2u0gw0uCWBMiqV7h0N8kai,1MNeXu0284O7mQWgF1YRc0,1
84131,1fa0cOhromAZdq2xRA4vv8,1MNeXu0284O7mQWgF1YRc0,1
84132,1S2wZg1HsTZaHGX5Xgw4tL,1MNeXu0284O7mQWgF1YRc0,1
84133,5cPYngDFgZ8cOapCBCrs14,1MNeXu0284O7mQWgF1YRc0,1
84138,6zpPKMhpOoG646kJgZ7RKf,1MNeXu0284O7mQWgF1YRc0,1
84139,1WQky50vkzSvSCUl0ejWqb,1MNeXu0284O7mQWgF1YRc0,1
84140,2s79xe5F6eUQkjwjww27Fh,1MNeXu0284O7mQWgF1YRc0,1
84141,4phr5rAgWhcZtWJu8w8lKv,1MNeXu0284O7mQWgF1YRc0,1
84143,0FFuvdY7fuiuTmHN9unYoz,1MNeXu0284O7mQWgF1YRc0,1
84144,1XE70WwxhnrXNAJYQQ9ygx,1MNeXu0284O7mQWgF1YRc0,1
84145,4fomCZiFUMX73KJ0YQ0V90,1MNeXu0284O7mQWgF1YRc0,1
84150,1QcxwhguVvJW7Eiy8bxQg4,3IQp39828ddyV1caKYBh1Q,1
84151,6ONLlwhivAvgyPHwi2cO0p,3IQp39828ddyV1caKYBh1Q,1
84155,7gauxVLINwC2sNXns1MQxq,3IQp39828ddyV1caKYBh1Q,1
84160,23WXCQnpDGRXlR4Yc3t5H1,3IQp39828ddyV1caKYBh1Q,1
84164,5ndkK3dpZLKtBklKjxNQwT,7o9Nl7K1Al6NNAHX6jn6iG,1
84165,2KsP6tYLJlTBvSUxnwlVWa,7o9Nl7K1Al6NNAHX6jn6iG,1
84166,2aYJ5LAta2ScCdfLhKgZOY,7o9Nl7K1Al6NNAHX6jn6iG,1
84168,698hF4vcwHwPy8ltmXermq,7o9Nl7K1Al6NNAHX6jn6iG,1
84170,5Y5TRrQiqgUO4S36tzjIRZ,7o9Nl7K1Al6NNAHX6jn6iG,1
84173,3sgFRtyBnxXD5ESfmbK4dl,7o9Nl7K1Al6NNAHX6jn6iG,1
84174,6MF9fzBmfXghAz953czmBC,7o9Nl7K1Al6NNAHX6jn6iG,1
84175,1yxSLGMDHlW21z4YXirZDS,7o9Nl7K1Al6NNAHX6jn6iG,1
84176,0jnsk9HBra6NMjO2oANoPY,7o9Nl7K1Al6NNAHX6jn6iG,1
84177,0du5cEVh5yTK9QJze8zA0C,7o9Nl7K1Al6NNAHX6jn6iG,1
84178,0TnOYISbd1XYRBk9myaseg,7o9Nl7K1Al6NNAHX6jn6iG,1
84179,085pc2PYOi8bGKj0PNjekA,7o9Nl7K1Al6NNAHX6jn6iG,1
84180,07YZf4WDAMNwqr4jfgOZ8y,7o9Nl7K1Al6NNAHX6jn6iG,1
84183,14XL0D5mFG7yvGTVYrVXv5,66X0gCPvqxP8GLYt11VuNQ,1
84185,0ZuFWCnwkLTK7Yf8k7VkkZ,66X0gCPvqxP8GLYt11VuNQ,1
84187,5zxGUxTlb8wAoWbzupXdIK,66X0gCPvqxP8GLYt11VuNQ,1
84190,7lgv8OCexyuvGs3Xn2O7n2,66X0gCPvqxP8GLYt11VuNQ,1
84193,1bvo51530qqjHyHapoE7N2,66X0gCPvqxP8GLYt11VuNQ,1
84194,0wPdF6oU9sRm16BNvWfyRR,66X0gCPvqxP8GLYt11VuNQ,1
84195,6g3Qly1rAMIF5ymRwNWadi,66X0gCPvqxP8GLYt11VuNQ,1
84196,7aXDGr3cUBmH2Kx1yBC7Ux,66X0gCPvqxP8GLYt11VuNQ,1
84199,4GpIeE34rBNFppvYsWle9c,66X0gCPvqxP8GLYt11VuNQ,1
84218,6uQnHzEj8hj0UZCKjBvTaG,1euPWJy7QRbh1RklYPsNcs,1
84220,1koB5QKbeDr0AJP50bmpLb,7k3KkH5Vm4OkbFx6UM1ed0,1
84223,2TjgWhGv4T3pGRalEQmiwV,7k3KkH5Vm4OkbFx6UM1ed0,1
84224,3oavnC2N25caTse16Gj8HR,7k3KkH5Vm4OkbFx6UM1ed0,1
84225,7monj8DXxygyUqgx7ncylV,7k3KkH5Vm4OkbFx6UM1ed0,1
84226,4V3RSGZYyjAoaDrZqPmzUM,7k3KkH5Vm4OkbFx6UM1ed0,1
84227,4U9bAa04kxvEeWVVAGQiVC,7k3KkH5Vm4OkbFx6UM1ed0,1
84228,2Ym4vFrYKclJDy0Jq4CpcR,7k3KkH5Vm4OkbFx6UM1ed0,1
84229,6PeXy9NJcXE6CUH12YsboM,7k3KkH5Vm4OkbFx6UM1ed0,1
84231,1cxNemZ9o1ObvAbgq4WzvQ,7k3KkH5Vm4OkbFx6UM1ed0,1
84232,4kIbNfu1UY2aKhD0Mkeci1,7k3KkH5Vm4OkbFx6UM1ed0,1
84233,00BQd3WIu5VBBP2y1NvIrk,7k3KkH5Vm4OkbFx6UM1ed0,1
84234,31QaP8ttyZpVIXabCmWKc2,7k3KkH5Vm4OkbFx6UM1ed0,1
84236,3pqfZ3xfayx6qJWcsVcXnS,7k3KkH5Vm4OkbFx6UM1ed0,1
84237,1tF9HtIFX8fJfBo64FIJ8S,7k3KkH5Vm4OkbFx6UM1ed0,1
84238,4x9b95tQANyGxHLQzWN0If,7k3KkH5Vm4OkbFx6UM1ed0,1
84239,4mplweFSgMgpH03ruEMEMv,7k3KkH5Vm4OkbFx6UM1ed0,1
84253,6ncUTZAXal93c05AUvr94d,0aNCjE72yyrhKQB1qfPBpi,1
84256,59jv1JLa4XNxXg7uxd04Nu,0aNCjE72yyrhKQB1qfPBpi,1
84258,5a2Kj8Jq5yZV1GxUKqCRdK,0aNCjE72yyrhKQB1qfPBpi,1
84277,4QmkLL9JOqM9dusHS1Hghe,0Ma8KxtvoIDSU5fHtuTS9F,1
84287,7dtYyLTWjuZGOcweC3eD2f,0GbqW5TJr7n4is453VOY4C,1
84295,5kwbFaRKf9HCFGrJPacZ7s,0GbqW5TJr7n4is453VOY4C,1
84296,3UtSTTCQ0EMUQxmsfZ3Px1,0GbqW5TJr7n4is453VOY4C,1
84299,5YE3Wwk5wqQmFXM5qyaM6u,0GbqW5TJr7n4is453VOY4C,1
84300,4U9bAa04kxvEeWVVAGQiVC,53h41ZnbPtgDG5K7HJ56r7,1
84302,6AppB7gke4WXNRhtlTdSJy,53h41ZnbPtgDG5K7HJ56r7,1
84303,7fZiIcfYlK7sJbKpZLZSUh,53h41ZnbPtgDG5K7HJ56r7,1
84304,3oavnC2N25caTse16Gj8HR,53h41ZnbPtgDG5K7HJ56r7,1
84306,7monj8DXxygyUqgx7ncylV,53h41ZnbPtgDG5K7HJ56r7,1
84307,3u84EkSPrJYO4n5cipED9K,53h41ZnbPtgDG5K7HJ56r7,1
84308,6PeXy9NJcXE6CUH12YsboM,53h41ZnbPtgDG5K7HJ56r7,1
84309,2TjgWhGv4T3pGRalEQmiwV,53h41ZnbPtgDG5K7HJ56r7,1
84310,5rNgNQ6whrIS3jkbzW4WPf,53h41ZnbPtgDG5K7HJ56r7,1
84311,4x9b95tQANyGxHLQzWN0If,53h41ZnbPtgDG5K7HJ56r7,1
84312,1koB5QKbeDr0AJP50bmpLb,53h41ZnbPtgDG5K7HJ56r7,1
84313,3kV8uLK5ibxfdB5mPdVmi6,53h41ZnbPtgDG5K7HJ56r7,1
84315,2qSwdWpuJlUch30TG2gm0N,53h41ZnbPtgDG5K7HJ56r7,1
84316,38qd50i3qMDHvWL1Mo0lk4,53h41ZnbPtgDG5K7HJ56r7,1
84317,4V3RSGZYyjAoaDrZqPmzUM,53h41ZnbPtgDG5K7HJ56r7,1
84318,6ZGYLlgUagyNo2UXDTHU1U,53h41ZnbPtgDG5K7HJ56r7,1
84319,3say7qPpfTJlo8bxcpHQkc,53h41ZnbPtgDG5K7HJ56r7,1
84323,21UJ7PRWb3Etgsu99f8yo8,6xeFne1rkxMhKSW3ipvkdV,1
84326,4AksvCnkZaQoTu1nJr62Db,6xeFne1rkxMhKSW3ipvkdV,1
84328,3bUwxJgNakzYKkqAVgZLlh,6xeFne1rkxMhKSW3ipvkdV,1
84331,4fomCZiFUMX73KJ0YQ0V90,6xeFne1rkxMhKSW3ipvkdV,1
84332,2uH0RyPcX7fnCcT90HFDQX,6xeFne1rkxMhKSW3ipvkdV,1
84335,6edGSAX5dVpeJVwu1Q0NwJ,6xeFne1rkxMhKSW3ipvkdV,1
84337,450iujbtN6XgiA9pv6fVZz,6xeFne1rkxMhKSW3ipvkdV,1
84351,6FXMGgJwohJLUSr5nVlf9X,5squ8uM6fhMQY71t9xobJC,1
84397,2o5jDhtHVPhrJdv3cEQ99Z,3g9cV2nz5sKNyZOCdLwIhG,1
84398,6BrvowZBreEkXzJQMpL174,3g9cV2nz5sKNyZOCdLwIhG,1
84399,1vCWHaC5f2uS3yhpwWbIA6,3g9cV2nz5sKNyZOCdLwIhG,1
84400,2CIMQHirSU0MQqyYHq0eOx,3g9cV2nz5sKNyZOCdLwIhG,1
84401,4D75GcNG95ebPtNvoNVXhz,3g9cV2nz5sKNyZOCdLwIhG,1
84402,0SfsnGyD8FpIN4U4WCkBZ5,3g9cV2nz5sKNyZOCdLwIhG,1
84403,5ChF3i92IPZHduM7jN3dpg,3g9cV2nz5sKNyZOCdLwIhG,1
84406,5sm0jQ1mq0dusiLtDJ2b4R,3g9cV2nz5sKNyZOCdLwIhG,1
84407,1h6Cn3P4NGzXbaXidqURXs,3g9cV2nz5sKNyZOCdLwIhG,1
84409,22bukBZvUppuwQwmDz75Gz,3g9cV2nz5sKNyZOCdLwIhG,1
84410,4FqPRilb0Ja0TKG3RS3y4s,3g9cV2nz5sKNyZOCdLwIhG,1
84411,60d24wfXkVzDSfLS6hyCjZ,3g9cV2nz5sKNyZOCdLwIhG,1
84412,4x7gxsrTH3gThvSKZPPwaQ,3g9cV2nz5sKNyZOCdLwIhG,1
84413,73jBynjsVtofjRpdpRAJGk,3g9cV2nz5sKNyZOCdLwIhG,1
84415,2XnBwblw31dfGnspMIwgWz,3g9cV2nz5sKNyZOCdLwIhG,1
84438,7guDJrEfX3qb6FEbdPA5qi,2iE18Oxc8YSumAU232n4rW,1
84440,3RwQ26hR2tJtA8F9p2n7jG,2iE18Oxc8YSumAU232n4rW,1
84441,7nwUJBm0HE4ZxD3f5cy5ok,2iE18Oxc8YSumAU232n4rW,1
84442,6twIAGnYuIT1pncMAsXnEm,2iE18Oxc8YSumAU232n4rW,1
84443,7fIvjotigTGWqjIz6EP1i4,2iE18Oxc8YSumAU232n4rW,1
84444,3MdG05syQeRYPPcClLaUGl,2iE18Oxc8YSumAU232n4rW,1
84445,4QQgXkCYTt3BlENzhyNETg,2iE18Oxc8YSumAU232n4rW,1
84446,3koiLjNrgRTNbOwViDipeA,2iE18Oxc8YSumAU232n4rW,1
84447,4VnomLtKTm9Ahe1tZfmZju,2iE18Oxc8YSumAU232n4rW,1
84448,3rfgbfpPSfXY40lzRK7Syt,2iE18Oxc8YSumAU232n4rW,1
84449,0TF2NxkJZPQoX1H53rEFM1,2iE18Oxc8YSumAU232n4rW,1
84451,7GaxyUddsPok8BuhxN6OUW,2iE18Oxc8YSumAU232n4rW,1
84452,1B8AXU6gIIafpyLEpbcv1u,2iE18Oxc8YSumAU232n4rW,1
84453,6mQfAAqZGBzIfrmlZCeaYT,2iE18Oxc8YSumAU232n4rW,1
84454,6gkWznnJkdkwRPVcmnrays,2iE18Oxc8YSumAU232n4rW,1
84455,5tTsrGPwQRWUsHR2Xf7Ke9,2iE18Oxc8YSumAU232n4rW,1
84456,3plJVWt88EqjvtuB4ZDRV3,2iE18Oxc8YSumAU232n4rW,1
84472,6Jrj26oAY96EEC2lqC6fua,77D38RDgCtlYNLpayStftL,1
84473,7cKtqv9cYVlOwnuCFH95ce,77D38RDgCtlYNLpayStftL,1
84475,1h8YIw9HLr6E8gdXVDRbVJ,77D38RDgCtlYNLpayStftL,1
84487,1CD77o9fbdyQFrHnUPUEsF,2pdvghEHZJtgSXZ7cvNLou,1
84496,24GaH9tRBgZjlvOhpFuKi2,2pdvghEHZJtgSXZ7cvNLou,1
84518,55LyOQNIa9J8wX6y6eJfc0,0cpt0xebTXatYk3KvnrU9m,1
